nombre,ciudad,provincia,telefono,email,instagram,web,fuente,lat,lon,fecha
Hombre,Vigo,Galicia,,,,,osm,42.2300322,-8.7325649,2026-05-18
Abilio,Vigo,Galicia,,,,,osm,42.2326396,-8.7320988,2026-05-18
Yumaka,Vigo,Galicia,,,,,osm,42.2333824,-8.7314452,2026-05-18
Alyssa,Manzanares el Real,Madrid,,,,,osm,40.7281769,-3.8649647,2026-05-18
Anade,Tarragona,Catalunya,,,,,osm,41.1376011,1.346212,2026-05-18
Eska,Alacant / Alicante,Comunitat Valenciana,,,,,osm,38.3946841,-0.5168675,2026-05-18
Verónica,Alacant / Alicante,Comunitat Valenciana,,,,,osm,38.3936371,-0.5172147,2026-05-18
Cristina Cadenas,Medina de Pomar,Castilla y León,,,,,osm,42.934398,-3.4860063,2026-05-18
Aloha,Getxo,Euskadi,,,,,osm,43.3587474,-3.0096263,2026-05-18
Peluquería Castander,Valle de Trápaga-Trapagaran,Euskadi,+34944920095,,,,osm,43.3022988,-3.0359064,2026-05-18
Ana Moya,Ciudad Real,Castilla-La Mancha,,,,,osm,38.9951003,-3.9316864,2026-05-18
Nove,Puerto de la Cruz,Canarias,,,,,osm,28.4025019,-16.5494421,2026-05-18
Ideas,Burgos,Castilla y León,,,,,osm,42.347463,-3.7001634,2026-05-18
Peluquería Belén,Los Silos,Canarias,,,,,osm,28.3657469,-16.8173104,2026-05-18
Peluquería Barbería Sergio,Orihuela,Comunitat Valenciana,,,,,osm,38.0788432,-0.9460461,2026-05-18
Gente,Madrid,Madrid,,,,,osm,40.4261425,-3.6945432,2026-05-18
Denis Juguet,Madrid,Madrid,,,,,osm,40.425433,-3.694942,2026-05-18
Perfil's,Burgos,Castilla y León,,,,,osm,42.3467766,-3.6830528,2026-05-18
Peluquería 21,Madrid,Madrid,,,,,osm,40.4111487,-3.7074087,2026-05-18
Peluquería,Madrid,Madrid,,,,,osm,40.4109892,-3.7078499,2026-05-18
Felix,Llanes,Asturias / Asturies,,,,,osm,43.4191975,-4.7536291,2026-05-18
Own Style,Madrid,Madrid,,,,,osm,40.4105959,-3.7084617,2026-05-18
La Gran Tijera,Madrid,Madrid,+34913653344,,,,osm,40.4104747,-3.7081165,2026-05-18
Lasestanpeinando,Monreal / Elo,Navarra,,,,,osm,42.7052186,-1.5079262,2026-05-18
Puy,Villatuerta,Navarra,,,,,osm,42.6594367,-1.9921741,2026-05-18
Peluqueria San Ginés,Villatuerta,Navarra,,,,,osm,42.6616307,-1.9906358,2026-05-18
Enrike's,Madrid,Madrid,,,,,osm,40.4035921,-3.6784374,2026-05-18
Estilista Emma,Felanitx,Illes Balears,,,,,osm,39.4147517,3.2587842,2026-05-18
Adrover,Felanitx,Illes Balears,,,,,osm,39.4193476,3.2612499,2026-05-18
D&M,Puerto de la Cruz,Canarias,,,,,osm,28.4033344,-16.5489841,2026-05-18
Carlos Gálico,Madrid,Madrid,,,,,osm,40.4293007,-3.7027475,2026-05-18
Iñaki,Peralta / Azkoien,Navarra,,,,,osm,42.3387509,-1.8022379,2026-05-18
Carmen Álvarez,La Zubia,Andalucía,,,,,osm,37.1214332,-3.5847201,2026-05-18
Diego Vázquez,La Zubia,Andalucía,,,,,osm,37.1213312,-3.5834921,2026-05-18
Ebbe,La Zubia,Andalucía,,,,,osm,37.1197153,-3.5824365,2026-05-18
Plagaro,Burgos,Castilla y León,,,,,osm,42.3483497,-3.6961921,2026-05-18
Gildo,Vigo,Pontevedra,,,,,osm,42.2241021,-8.7285101,2026-05-18
Tu Momento,San Fernando de Henares,Madrid,,,,,osm,40.4495563,-3.4659134,2026-05-18
Llongueras,Barcelona,Catalunya,,,,,osm,41.3927753,2.1267716,2026-05-18
Ismael,O Vicedo,Galicia,,,,,osm,43.7330908,-7.6721686,2026-05-18
Sesion Perruquers (Home),Barcelona,Catalunya,,,,,osm,41.4053467,2.1599869,2026-05-18
Bilbaina Ileapaindegia,Bilbao,Euskadi,,,,,osm,43.3242708,-2.8524996,2026-05-18
Losmar,Zaragoza,Aragón,,,,,osm,41.6439296,-0.8933504,2026-05-18
M&R Peluquerías,Huétor Tájar,Andalucía,,,,,osm,37.1992361,-4.0525768,2026-05-18
AEL Belleza y Spa,Huétor Tájar,Andalucía,,,,,osm,37.1989886,-4.0525474,2026-05-18
Belleza Nati Gordo,Huétor Tájar,Andalucía,,,,,osm,37.1951629,-4.0452877,2026-05-18
VS,Narón,Galicia,+34981047764,,vspeluqueria_estetica,,osm,43.4971774,-8.2006417,2026-05-18
Beauty Center,Narón,Galicia,+34617509459,,beautycenterjl,,osm,43.5005595,-8.199563,2026-05-18
Teymar Estilista,Orihuela,Comunitat Valenciana,,,,,osm,38.0792839,-0.948613,2026-05-18
Hermanos Salinas,Requena,Comunitat Valenciana,,,,,osm,39.4873657,-1.0985927,2026-05-18
Peluquería Caballeros Durán,Getafe,Madrid,,,,,osm,40.3122052,-3.7171087,2026-05-18
Peluquería Nayma Singla,Salamanca,Castilla y León,,,,,osm,40.9740773,-5.6718519,2026-05-18
Robelma,Burgos,Castilla y León,,,,,osm,42.3342488,-3.6985465,2026-05-18
Stylo's,Burgos,Castilla y León,,,,,osm,42.3370512,-3.7030144,2026-05-18
La Barbería,Salamanca,Castilla y León,,,,,osm,40.9674086,-5.6673271,2026-05-18
Peluquería y estética Maribel,Salamanca,Castilla y León,,,,,osm,40.9673277,-5.6671534,2026-05-18
Salón de Belleza Mercedes,Salamanca,Castilla y León,,,,,osm,40.9751951,-5.6578831,2026-05-18
Peluquería Hair studio,Burgos,Castilla y León,,,,,osm,42.3389424,-3.7029165,2026-05-18
Sebastián Martín,Torrejón de Ardoz,Madrid,,,,,osm,40.4755091,-3.4817175,2026-05-18
Cortina,València,Comunitat Valenciana,+34963497064,,,,osm,39.4786094,-0.3924837,2026-05-18
Papillón,València,Comunitat Valenciana,+34963463431,,,,osm,39.480432,-0.3945156,2026-05-18
Tita y Fely,Ponferrada,Castilla y León,,,,,osm,42.5492579,-6.5977687,2026-05-18
Axel,Burgos,Castilla y León,,,,,osm,42.3558175,-3.6654673,2026-05-18
Peluquería Juan Bernal,Murcia,Murcia,,,,,osm,37.9394791,-1.1570196,2026-05-18
Fernando Torres,València,Comunitat Valenciana,,,,,osm,39.4782213,-0.3954793,2026-05-18
Juan,València,Comunitat Valenciana,,,,,osm,39.4783446,-0.3940606,2026-05-18
Peluquería CG,València,Comunitat Valenciana,+34963404946,,,,osm,39.4800609,-0.3955132,2026-05-18
Entreavenidas,València,Comunitat Valenciana,,,,,osm,39.4788635,-0.3959318,2026-05-18
Machuca,Illescas,Castilla-La Mancha,,,,,osm,40.1213444,-3.8484816,2026-05-18
Amparín,València,Comunitat Valenciana,,,,,osm,39.4800115,-0.3933371,2026-05-18
Cony's,València,Comunitat Valenciana,,,,,osm,39.4800986,-0.3964383,2026-05-18
Machado-Woman,la Vall d'Uixó,Comunitat Valenciana,,,,,osm,39.7808835,-0.1884613,2026-05-18
Peluquería Caliza,Madrid,Madrid,,,,,osm,40.399128,-3.6047397,2026-05-18
Edgar Arroyos Perruquers,Lleida,Catalunya,,,,,osm,41.6218255,0.6209575,2026-05-18
Glamour,Onda,Comunitat Valenciana,,,,,osm,39.9636143,-0.2632698,2026-05-18
UOMO,Onda,Comunitat Valenciana,,,,,osm,39.9640706,-0.2646601,2026-05-18
Maruchi,Villadiego,Castilla y León,,,,,osm,42.5161499,-4.0097127,2026-05-18
La Peluka,Sort,Catalunya,,,,,osm,42.4116267,1.1315153,2026-05-18
Peluqueria,Cortes de la Frontera,Andalucía,,,,,osm,36.6218344,-5.3390235,2026-05-18
Perruqueria Margarit,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3020648,2.0150626,2026-05-18
Peluquería David,El Pedroso,Andalucía,,,,,osm,37.8419504,-5.7649821,2026-05-18
Peluquería,Pedrola,Aragón,,,,,osm,41.7849136,-1.2227128,2026-05-18
Peluquería Ruben,Castelló de la Plana / Castellón de la Plana,Comunitat Valenciana,,,,,osm,39.9904285,-0.0769254,2026-05-18
Zuazu´s,Tafalla,Navarra,,,,,osm,42.5262564,-1.6746452,2026-05-18
Barbería,Vigo,Galicia,,,,,osm,42.2352236,-8.7289841,2026-05-18
Candido Peluquería de caballeros,Castelló de la Plana / Castellón de la Plana,Comunitat Valenciana,,,,,osm,39.9893641,-0.1035323,2026-05-18
Peluquería Ana,Castelló de la Plana / Castellón de la Plana,Comunitat Valenciana,,,,,osm,39.9898676,-0.1059738,2026-05-18
Beauty Junkis,Castelló de la Plana / Castellón de la Plana,Comunitat Valenciana,,,,,osm,39.9861353,-0.0343968,2026-05-18
Don Barber Studio,Castelló de la Plana,Comunitat Valenciana,,,,,osm,39.9857388,-0.0336896,2026-05-18
Cabells,Castelló de la Plana,Comunitat Valenciana,+34964222240,,,,osm,39.9859565,-0.0335153,2026-05-18
Joan Centelles,Castelló de la Plana / Castellón de la Plana,Comunitat Valenciana,,,,,osm,39.9862022,-0.0343121,2026-05-18
"Carlos y Andrés, Peluqueros.",Móstoles,Madrid,+34916137572,,,,osm,40.3293267,-3.8669427,2026-05-18
El Tocador de Lula,Barcelona,Barcelona,,,,,osm,41.4075559,2.1587772,2026-05-18
Richard,Illescas,Castilla-La Mancha,,,,,osm,40.1215463,-3.8479283,2026-05-18
Apolo,Utebo,Aragón,,,,,osm,41.7113431,-0.9967084,2026-05-18
Peluquería System,Utebo,Aragón,+34976786944,,,,osm,41.7051837,-0.9997443,2026-05-18
Peluquería Piscis,Belorado,Castilla y León,,,,,osm,42.4200337,-3.1934122,2026-05-18
Biok,Donostia / San Sebastián,Euskadi,,,,,osm,43.2678021,-1.9761359,2026-05-18
Adats,Hernani,Euskadi,,,,,osm,43.2663785,-1.9758256,2026-05-18
Leire,Donostia / San Sebastián,Euskadi,,,,,osm,43.2664999,-1.9761627,2026-05-18
Barber Shop,Donostia / San Sebastián,Euskadi,+34943332087,,,,osm,43.2660978,-1.9750477,2026-05-18
Makoki,Donostia / San Sebastián,Euskadi,,,,,osm,43.2656611,-1.9747362,2026-05-18
Conchi Moreira,Campelo,Galicia,,,,,osm,42.3915282,-8.6987113,2026-05-18
Estilistas Rivero,Zaragoza,Aragón,,,,,osm,41.6254399,-0.8770262,2026-05-18
Pelos,Vitoria-Gasteiz,Euskadi,,,,,osm,42.8453098,-2.6841908,2026-05-18
Ambar,Vitoria-Gasteiz,Euskadi,,,,,osm,42.8465538,-2.6845702,2026-05-18
Peluquería Izara,Madrid,Madrid,,,,,osm,40.4069063,-3.7525413,2026-05-18
María Aboal,Noia,Galicia,,,,,osm,42.785707,-8.8871247,2026-05-18
Pedro LLuch,Alacant / Alicante,Comunitat Valenciana,,,,http://www.paginasamarillas.es/fichas/ig/pedro-lluch_197451248_000000001.html,osm,38.3512503,-0.4977825,2026-05-18
Paula Canabal,Noia,Galicia,,,,,osm,42.7855737,-8.8856798,2026-05-18
Rocío,Noia,Galicia,,,,,osm,42.7856592,-8.885435,2026-05-18
Soraya,Peralta / Azkoien,Navarra,,,,,osm,42.3376887,-1.802058,2026-05-18
Sun4ever,Adeje,Canarias,,,,,osm,28.0801024,-16.7335081,2026-05-18
Lina Marchena,Madrid,Madrid,,,,,osm,40.4124339,-3.7322905,2026-05-18
Peluquería Duar,Vilamartín,Galicia,,,,,osm,42.4141872,-7.0609376,2026-05-18
Versión Profesional,Sevilla,Andalucía,,,,,osm,37.3910044,-5.9924246,2026-05-18
Spejo's,Madrid,Madrid,,,,,osm,40.3860156,-3.7638195,2026-05-18
Thierry & Alain,Adeje,Canarias,,,,,osm,28.0863072,-16.7353365,2026-05-18
Mar Posas,Adeje,Canarias,,,,,osm,28.0867094,-16.7353535,2026-05-18
Loles,Tarragona,Catalunya,,,,,osm,41.1374543,1.2958685,2026-05-18
Ana Sánchez,Salamanca,Castilla y León,,,,,osm,40.9510707,-5.6703707,2026-05-18
Marga,Manacor,Illes Balears,,,,,osm,39.5422403,3.3334311,2026-05-18
Marian,Manacor,Illes Balears,,,,,osm,39.5464609,3.3384035,2026-05-18
V&M,Manacor,Illes Balears,,,,,osm,39.545665,3.3344659,2026-05-18
Varela,Manacor,Illes Balears,,,,,osm,39.5426086,3.3331791,2026-05-18
Bravo,Sevilla,Andalucía,,,,,osm,37.3951882,-5.9974618,2026-05-18
Coccolare,Aljaraque,Andalucía,,,,,osm,37.2560902,-6.9565426,2026-05-18
Trazo's,Torrejón de Ardoz,Madrid,,,,,osm,40.4578672,-3.4540669,2026-05-18
Arte Español,Torrejón de Ardoz,Madrid,,,,,osm,40.4501059,-3.4710014,2026-05-18
Meyca,Barcelona,Catalunya,,,,,osm,41.4372082,2.1575429,2026-05-18
AYN Peluqueros,Sevilla,Andalucía,,,,,osm,37.4047725,-5.9754379,2026-05-18
Peluqueria Manolo,Jaén,Andalucía,,,,,osm,37.77401,-3.7839062,2026-05-18
Kurro,La Zubia,Andalucía,,,,,osm,37.1159566,-3.5914051,2026-05-18
M&R,Huétor Tájar,Andalucía,,,,http://www.mrpeluquerias.es/,osm,37.1999334,-4.0458292,2026-05-18
Rasgos,Santiago de Compostela,Galicia,,,,,osm,42.8925601,-8.5466091,2026-05-18
Pellequeria Noelia,Carboneras,Andalucía,,,,,osm,36.995783,-1.8954368,2026-05-18
Yavara,Calvià,Illes Balears,,,,,osm,39.515991,2.5340993,2026-05-18
Pedro's,Calvià,Illes Balears,,,,,osm,39.5113683,2.5410248,2026-05-18
Ana Ferro,Santiago de Compostela,Galicia,,,,,osm,42.8746329,-8.5508286,2026-05-18
Peluquería Luz-Seoane,Salvaterra de Miño,Galicia,,,,,osm,42.170629,-8.4266626,2026-05-18
Blanco for Men,Lleida,Catalunya,,,,,osm,41.6115479,0.6312448,2026-05-18
Stilann,Lleida,Catalunya,,,,,osm,41.6119912,0.6312322,2026-05-18
Mari Nieves,Torrejón de Ardoz,Madrid,,,,,osm,40.4513229,-3.4711504,2026-05-18
Q' Monas,San Fernando de Henares,Madrid,,,,,osm,40.4494022,-3.4667323,2026-05-18
Salón de Belleza Rita,Cacheiras,Galicia,,,,,osm,42.8359212,-8.5452541,2026-05-18
Peluquería Carmen Romero,Cullera,Comunitat Valenciana,,,,,osm,39.2055565,-0.3101597,2026-05-18
Peluquería Tono,Noia,Galicia,,,,,osm,42.783767,-8.8896756,2026-05-18
Ana Peinado,Aldaia,Comunitat Valenciana,,,,,osm,39.4552514,-0.4576501,2026-05-18
Madnes,Errenteria,Euskadi,,,,,osm,43.3133429,-1.8988239,2026-05-18
Nek Estilistas,Errenteria,Euskadi,,,,,osm,43.3087081,-1.8880652,2026-05-18
Vice Versa,Errenteria,Euskadi,,,,,osm,43.3124866,-1.8982123,2026-05-18
Passaró,Zaragoza,Aragón,,,,,osm,41.6686936,-0.8842324,2026-05-18
Estilo y Belleza,Zaragoza,Aragón,,,,,osm,41.6685101,-0.8848441,2026-05-18
Tenttre,Montcada i Reixac,Catalunya,+34935706619,info@tenttre.com,,http://tenttre.com/,osm,41.5412876,2.2102836,2026-05-18
Silvia Herrán,Burgos,Burgos,+34699066685,,,https://silvia-herran-estilismo-belleza.negocio.site/,osm,42.3437937,-3.6948175,2026-05-18
Xana,Zaragoza,Aragón,,,,,osm,41.6263359,-0.8804121,2026-05-18
Mayte,Burgos,Castilla y León,,,,,osm,42.332915,-3.7014951,2026-05-18
Código de Honor,Solares,Cantabria,+34633121674,,,,osm,43.3837167,-3.7367275,2026-05-18
Rosa Pérez,Medio Cudeyo,Cantabria,,,,,osm,43.3848506,-3.7344427,2026-05-18
Figuero,Medio Cudeyo,Cantabria,,,,,osm,43.3854978,-3.7323814,2026-05-18
María peluquería,Errenteria,Euskadi,,,,,osm,43.311746,-1.8959437,2026-05-18
Barreiro,Campelo,Galicia,,,,,osm,42.4259914,-8.6509518,2026-05-18
La Perla Blanca,Zaragoza,Aragón,,,,,osm,41.6681847,-0.8852783,2026-05-18
Peluquería Di-Arte,Zaragoza,Aragón,,,,,osm,41.6681869,-0.8860385,2026-05-18
Peluquería Unisex,Zaragoza,Aragón,,,,,osm,41.6680548,-0.8864251,2026-05-18
Sandra Griñón estilistas,Zaragoza,Aragón,,,,,osm,41.6678515,-0.8856754,2026-05-18
Saqqara estilista,Zaragoza,Aragón,,,,,osm,41.6685208,-0.8837856,2026-05-18
Aprevete,Tuineje,Canarias,,,,,osm,28.2131646,-14.021191,2026-05-18
Fuerte Nails,Tuineje,Canarias,,,,,osm,28.2113496,-14.0223835,2026-05-18
Hernandez nando,Tuineje,Canarias,,,,,osm,28.2111768,-14.0225741,2026-05-18
New Look,Tuineje,Canarias,,,,,osm,28.2132035,-14.0209551,2026-05-18
estetica,Tuineje,Canarias,,,,,osm,28.2132623,-14.0197488,2026-05-18
Estética Dolors,Bescanó,Catalunya,,,,,osm,41.9662414,2.7384714,2026-05-18
Mayoral,San Fernando de Henares,Madrid,,,,,osm,40.4445433,-3.4727542,2026-05-18
Gloria Férez,Alicante / Alacant,Comunitat Valenciana,,,,,osm,38.3651713,-0.4970922,2026-05-18
Delia,Paredes de Nava,Castilla y León,,,,,osm,42.1518839,-4.6923428,2026-05-18
Mari y Pili,Paredes de Nava,Castilla y León,,,,,osm,42.1538006,-4.6897274,2026-05-18
Perruqueria Janina,Avià,Catalunya,,,,,osm,42.0797043,1.8190994,2026-05-18
Samuel Peluquero's,Dos Hermanas,Andalucía,,,,,osm,37.2672142,-5.9360523,2026-05-18
Eli,Puerto del Rosario,Canarias,,,,,osm,28.5007202,-13.8517027,2026-05-18
Eva,Puerto del Rosario,Canarias,,,,,osm,28.5018337,-13.8495842,2026-05-18
No te cortes,O Porriño,Galicia,,,,,osm,42.1602144,-8.6155124,2026-05-18
Domínguez Fernández,O Porriño,Galicia,,,,,osm,42.1603509,-8.6161179,2026-05-18
Geminis,Puerto del Rosario,Canarias,,,,,osm,28.4985929,-13.8631897,2026-05-18
M&P,Puerto del Rosario,Canarias,,,,,osm,28.4980465,-13.863439,2026-05-18
Siroco,Puerto del Rosario,Canarias,,,,,osm,28.4994189,-13.8600552,2026-05-18
Brillos,Puerto del Rosario,Canarias,,,,,osm,28.4984026,-13.861832,2026-05-18
Secretia,Puerto del Rosario,Canarias,,,,,osm,28.5015334,-13.8634688,2026-05-18
Salón de Peluquería Pili,Elx / Elche,Comunitat Valenciana,,,,,osm,38.2924395,-0.5880543,2026-05-18
Gloher Centre d'Estética,Cerdanyola del Vallès,Catalunya,,,,http://www.comprarencerdanyola.com/gloher.html,osm,41.4990794,2.1408307,2026-05-18
Thabana Estilistes,Cerdanyola del Vallès,Catalunya,,,,http://www.thabanaestilistes.com/,osm,41.4987829,2.1410786,2026-05-18
Perruqueria Carol,Bellver de Cerdanya,Catalunya,,,,,osm,42.3687912,1.7757218,2026-05-18
Peluquería de Jesús,Madrid,Madrid,,,,,osm,40.4231109,-3.7092266,2026-05-18
Thomas Moreno,Madrid,Madrid,,,,,osm,40.4247661,-3.7095509,2026-05-18
Raül,Sant Vicenç dels Horts,Catalunya,+34936720361,,,,osm,41.4122225,1.9693209,2026-05-18
Peluqueria Diagonal,Aranda de Duero,Castilla y León,,,,,osm,41.6710391,-3.6854203,2026-05-18
Arregla te,Pájara,Canarias,,,,,osm,28.0518484,-14.3526876,2026-05-18
Elite,Pájara,Canarias,,,,,osm,28.0507311,-14.3524691,2026-05-18
Felipe Sanchez,Pájara,Canarias,,,,,osm,28.0512799,-14.3524448,2026-05-18
Sanchez,Pájara,Canarias,,,,,osm,28.0508966,-14.352391,2026-05-18
Peluquería Fran,Oviedo,Asturias / Asturies,,,,,osm,43.353733,-5.8430823,2026-05-18
Trasky's,Madrid,Madrid,,,,,osm,40.4076005,-3.7477119,2026-05-18
Marius Perruquers,Terrassa,Catalunya,,,,,osm,41.5637992,2.0084871,2026-05-18
Depil art,Elx / Elche,Comunitat Valenciana,+34966110356,,,,osm,38.263356,-0.69594,2026-05-18
Activity,Montcada i Reixac,Catalunya,+34933851796,,,https://www.activity.cat/,osm,41.4503272,2.2130075,2026-05-18
Lluís Àngel,l'Ametlla de Mar,Catalunya,,,,,osm,40.8849913,0.8034812,2026-05-18
Anny,l'Ametlla de Mar,Catalunya,,,,,osm,40.8863243,0.8026978,2026-05-18
Ona,l'Ametlla de Mar,Catalunya,,,,,osm,40.8811098,0.7996292,2026-05-18
Palma,l'Ametlla de Mar,Catalunya,,,,,osm,40.8849207,0.8045192,2026-05-18
Sancho Martí,l'Ametlla de Mar,Catalunya,,,,,osm,40.8848096,0.8008957,2026-05-18
Estrada,Ponteareas,Galicia,,,,,osm,42.1741006,-8.5065713,2026-05-18
Paco Valencia,Sangüesa/Zangoza,Navarra,,,,,osm,42.5756008,-1.284427,2026-05-18
Valcol,Albacete,Castilla-La Mancha,,,,,osm,38.9996747,-1.8605694,2026-05-18
Peluquería Amano,València,Comunitat Valenciana,,,,,osm,39.468009,-0.3402566,2026-05-18
Peluqueria Caroli,Villa de Mazo,Canarias,+34690095995,,,,osm,28.6484239,-17.758352,2026-05-18
Barbearia Zaim,Aranda de Duero,Castilla y León,,,,,osm,41.6723114,-3.6813102,2026-05-18
Caribe,Madrid,Madrid,,,,,osm,40.39602,-3.7693069,2026-05-18
Aurora 29,Girona,Catalunya,,,,,osm,41.9765542,2.8226882,2026-05-18
Kris,Baztan,Navarra,,,,,osm,43.1470099,-1.5196004,2026-05-18
Idoia,Elizondo,Navarra,,,,,osm,43.1461038,-1.5178191,2026-05-18
Idoia Oteiza,Baztan,Navarra,,,,,osm,43.14546,-1.5153222,2026-05-18
Perruqeria Laura,la Pobla de Farnals,Comunitat Valenciana,,,,,osm,39.5563329,-0.3263951,2026-05-18
Le Salon d'Apodaca,Madrid,Madrid,+34915211897,,,https://www.lesalondapodaca.com/,osm,40.4273476,-3.7013183,2026-05-18
Peluqueria Margui,es Castell,Illes Balears,,,,,osm,39.8782354,4.291118,2026-05-18
Peluqueria Tonyi,es Castell,Illes Balears,,,,,osm,39.8805468,4.2915754,2026-05-18
Peluquería y estética Mónica Mascaró,es Castell,Illes Balears,,,,,osm,39.8782662,4.2916293,2026-05-18
Peluquería Isis,Tacoronte,Canarias,+34922578357,,,,osm,28.4534328,-16.4461577,2026-05-18
Merche,Pedrajas de San Esteban,Castilla y León,,,,,osm,41.3398714,-4.5826991,2026-05-18
Alicia,Pedrajas de San Esteban,Castilla y León,,,,,osm,41.3393317,-4.5824657,2026-05-18
Angélica,Pedrajas de San Esteban,Castilla y León,,,,,osm,41.3390175,-4.5845257,2026-05-18
Rosa,Pedrajas de San Esteban,Castilla y León,,,,,osm,41.3399801,-4.5812212,2026-05-18
Corta-T Peluquería y Estética,Aranda de Duero,Castilla y León,,,,,osm,41.6689515,-3.6903018,2026-05-18
Urbano Estilistas de Imagen,Aranda de Duero,Castilla y León,,,,,osm,41.6641305,-3.6885581,2026-05-18
Peluquería MILA,León,Castilla y León,,,,,osm,42.6075167,-5.5700694,2026-05-18
Julia,Arroyo de la Encomienda,Castilla y León,,,,,osm,41.6252606,-4.7743345,2026-05-18
Peluquería Fernando,Málaga,Andalucía,,,,,osm,36.6658661,-4.4649311,2026-05-18
Peluquería Retos Salón,Murcia,Murcia,,,,,osm,37.9672444,-1.2201483,2026-05-18
Futura Estilistas,Murcia,Murcia,,,,,osm,38.0043031,-1.1566448,2026-05-18
Centelles Peluqueros,València,Comunitat Valenciana,,,,,osm,39.4610973,-0.3423298,2026-05-18
Peluqueria Universo,València,Comunitat Valenciana,,,,,osm,39.4612058,-0.3436599,2026-05-18
Ilu Ponce,València,Comunitat Valenciana,,,,,osm,39.4630136,-0.3448267,2026-05-18
* Star * Peluqueria,València,Comunitat Valenciana,,,,,osm,39.4611436,-0.3464118,2026-05-18
Eduard's,San Fernando de Henares,Madrid,,,,,osm,40.4449943,-3.461346,2026-05-18
El Petit Saló,Barcelona,Barcelona,,,,http://www.botiguesdesants.com/2010/04/el-petit-salo.html,osm,41.3746579,2.1384455,2026-05-18
Ruda,Ferrol,Galicia,,,,,osm,43.4932722,-8.2046476,2026-05-18
Peluquería Tomás,Moguer,Andalucía,,,,,osm,37.1379606,-6.8299501,2026-05-18
Otro Concepto,Zaragoza,Aragón,,,,,osm,41.6225787,-0.9205529,2026-05-18
Peluquería Pepe Cruz,Sevilla,Andalucía,,,,,osm,37.391104,-5.991387,2026-05-18
Manuel Díaz,A Coruña,Galicia,,,,,osm,43.3528654,-8.4082579,2026-05-18
Malpeiná,Paiporta,Comunitat Valenciana,,,,,osm,39.43387,-0.3914402,2026-05-18
Salón de belleza Imagen,Espinosa de los Monteros,Castilla y León,,,,,osm,43.0759403,-3.5506262,2026-05-18
Vintage Estilistas,Espinosa de los Monteros,Castilla y León,+34947120210,,,,osm,43.0757728,-3.5495168,2026-05-18
Peluquería Camino,Espinosa de los Monteros,Castilla y León,,,,,osm,43.0762375,-3.5512168,2026-05-18
Alfredo,Trespaderne,Castilla y León,,,,,osm,42.8032064,-3.3889229,2026-05-18
Peluquería CAM,Trespaderne,Castilla y León,,,,,osm,42.8014739,-3.3909149,2026-05-18
Musa & Elite,Madrid,Madrid,,,,,osm,40.4929269,-3.6556174,2026-05-18
Loal Cosmetics,Vigo,Galicia,+34986239193,,,,osm,42.2134632,-8.7412253,2026-05-18
R & D Peluqueros,Vigo,Galicia,+34886126308,,,,osm,42.210908,-8.7454557,2026-05-18
Baryche,Madrid,Madrid,,,,,osm,40.4406089,-3.6988574,2026-05-18
Gómez,Miranda de Ebro,Castilla y León,,,,,osm,42.6854583,-2.9445934,2026-05-18
Peluquería Moderna,Madrid,Madrid,,,,,osm,40.422763,-3.6806427,2026-05-18
Perruqueria Canya,Dénia,Comunitat Valenciana,,,,,osm,38.7746311,0.0839971,2026-05-18
Retriu,Dénia,Comunitat Valenciana,,,,,osm,38.7738818,0.0837192,2026-05-18
Peluquería Suiza,Cádiz,Andalucía,,,,,osm,36.5044622,-6.2747798,2026-05-18
Blanco Peluquería Unisex,Torrejón de Ardoz,Madrid,,,,,osm,40.454841,-3.4810485,2026-05-18
Angel Cluny ileapaindegia,Villabona,Euskadi,,,,,osm,43.1864271,-2.0531474,2026-05-18
Peluquería MDV - Estética,Sevilla,Andalucía,+34954332112,,,http://peluqueriamdv.com/,osm,37.3833247,-6.0063083,2026-05-18
Margon,Quintanar de la Sierra,Castilla y León,,,,,osm,41.9818044,-3.0392459,2026-05-18
Peluquería Wanda,Burgos,Castilla y León,,,,,osm,42.3443931,-3.6905963,2026-05-18
Carmen Becerril Bilbao,Burgos,Castilla y León,,,,https://peluqueriacbb.com/,osm,42.3430713,-3.730114,2026-05-18
Celia,es Castell,Illes Balears,,,,,osm,39.8510134,4.2580533,2026-05-18
Peluquería,Madrid,Madrid,,,,,osm,40.4425028,-3.6381122,2026-05-18
Peluquería GrupoDos,Burgos,Castilla y León,,,,,osm,42.3525481,-3.6919011,2026-05-18
Easy Cut,Girona,Catalunya,,,,,osm,41.983503,2.8214156,2026-05-18
Imatge,Vila-real,Comunitat Valenciana,,,,,osm,39.9491683,-0.0602926,2026-05-18
Cóidate,Noia,Galicia,,,,,osm,42.7823889,-8.8891415,2026-05-18
Vagalume,Noia,Galicia,,,,,osm,42.78778,-8.887875,2026-05-18
